,nightTemp,mornTemp2,peak,superPeak,superIdx,preheatPeak,totalUsage,nightUsage,pumpTime,conEdPeak,conEdIdx,valid_days,winter_season,predUsage,predPeak,predSuper
2/3/13,25.13478261,25,17.6,7,6.75,6.6,196.45,6.44,6.5,6.9,7,FALSE,2,385.676259,25.22410384,24.68308116
2/4/13,27.45454545,23.725,30.2,30.2,9.5,27.2,427.8,10.05,6.5,28.8,9.75,TRUE,2,449.4347374,27.91104141,27.96240998
2/5/13,28.53125,28.45,26.2,25.8,9,23.8,435.25,9.09,6.25,25.7,9,TRUE,2,428.647562,26.91741783,26.15875205
2/6/13,30.73571429,31.12,37.4,37.4,6,15.8,362.7,5.62,5.75,26.5,6.25,TRUE,2,314.572968,22.98962479,20.87667368
2/7/13,30.325,27.025,27.8,27.8,6.5,14.8,388.95,8.79,6.25,26.2,6.75,TRUE,2,333.8351933,26.73620649,26.71138575
2/8/13,31.52666667,32.275,26.4,26.4,6.75,15.6,381.45,6.55,6.5,24.6,7,TRUE,2,381.9594479,27.9534906,25.65331985
2/9/13,29.42,27.72857143,33.8,33.8,8.25,6.6,312.8,6.29,0,31.1,8.5,FALSE,2,438.4616233,22.988905,17.78082431
2/10/13,22.81666667,18.975,7.4,7.4,6.5,7.4,156.95,7.16,1.5,7.4,8,FALSE,2,557.4233985,36.41877149,35.07956918
2/11/13,34.10833333,39.07777778,26.6,26.6,6.5,17.6,305.2,9,6.25,25.1,6.75,TRUE,2,356.3528688,22.90768081,22.99843241
2/12/13,42.965,40.175,30,30,6.25,3.2,278.3,3.12,6,26.4,6.5,TRUE,2,245.1506155,22.3033486,24.06781505
2/13/13,37.325,34.575,25.2,24.6,7,25.2,298.5,3.92,5.5,23.6,7.25,TRUE,2,276.5623757,28.82908612,28.30606683
2/14/13,35.44090909,34.05,25.4,25.4,7.25,15.8,314.8,7.35,6.25,23.2,8.25,TRUE,2,315.4910874,26.15396855,25.69333906
2/15/13,39.78333333,38.45,23.4,23.4,6.75,2.6,255.1,2.49,6.5,23.4,7,TRUE,2,283.1178438,23.3463542,23.44500616
2/16/13,40.58571429,34.15,33,33,6.75,2.4,220.8,2.32,6.5,23.5,8.75,FALSE,2,271.5910745,26.39215939,26.31614518
2/17/13,31.575,27.275,18.6,15.8,10.5,6.4,175.3,6.2,0,14.7,10.75,FALSE,2,446.9019533,17.07220646,9.19605254
2/18/13,19.575,17.8,34.2,31,6.5,34.2,414.95,13.32,5.5,30.8,6.5,FALSE,2,497.6863454,33.14692349,31.80198954
2/19/13,33.88333333,37.45,29.4,23.8,6.5,29.4,329.25,7.18,5.5,23.8,6.75,TRUE,2,464.466647,28.12900353,24.90682975
2/20/13,40.37857143,30.675,25.6,25.6,8.75,20.2,330.1,5.7,6.5,25.5,9,TRUE,2,233.4270913,25.38167337,26.45457959
2/21/13,26.43333333,25.5,29,29,6.75,18.8,398.55,8.03,6.5,28.5,7,TRUE,2,418.3668216,30.45723481,30.25690173
2/22/13,26.35,27.725,30.8,30.8,6.5,20.8,398.25,7.54,6.25,29.4,6.75,TRUE,2,390.5148668,28.92273708,28.64024622
2/23/13,36.91538462,36.5,23.2,23.2,8.5,5.2,274.3,5.11,2,23.1,8.75,FALSE,2,245.3085665,24.61828627,21.71240195
2/24/13,36.96,37.32222222,14.4,14.4,10.75,3.4,102.05,3.47,1,10.3,10.75,FALSE,2,244.7545092,23.33543289,21.41832281
2/25/13,34.45,33.775,27.8,24.6,6.5,17,286.7,8.17,6.25,23.5,6.75,TRUE,2,317.4466785,23.59221938,23.30631435
2/26/13,39.69166667,37,24.4,22.6,6.75,24.4,303.25,3.3,5.25,22.4,7,TRUE,2,254.0177665,27.29866035,18.94010425
2/27/13,37.025,39.76,26,24.6,9.25,26,312.9,3.34,5.25,24.6,9.5,TRUE,2,288.3696253,25.59575828,19.96844984
2/28/13,44.94615385,43.73333333,19.2,19.2,7.25,2.6,238.35,2.74,6,19,7.25,TRUE,2,201.962356,25.7826846,20.80339247
3/1/13,40,37,27,23.4,6.25,27,281.85,2.36,5.25,21.8,7.75,TRUE,2,240.9242978,32.47002875,18.3221274
3/2/13,37.41666667,34.275,24.2,20,8.5,5.6,223.2,4.73,3,18.2,8.75,FALSE,2,267.8632857,25.81887474,23.12276362
3/3/13,32.12142857,29.175,16,14.4,10.5,6.2,153.85,5.64,1.75,13.4,10.75,FALSE,2,445.4291024,24.27997001,20.68341642
3/4/13,30.15833333,29.675,26.4,26.4,6.5,22.4,317.6,9.08,6.25,25.9,7.5,TRUE,2,364.8752698,26.90581493,26.90995173
3/5/13,33.54166667,32.9,26.2,26.2,6.75,25.4,334.15,8.5,6.5,22.9,7,TRUE,2,345.8065896,24.68383298,24.23285575
3/6/13,41.10833333,38.21428571,22,22,7.25,21,297.85,4.21,4.25,21.8,7.5,TRUE,2,232.2481336,23.03216998,19.76865666
3/7/13,37.78666667,35.62857143,25,25,6.75,18.6,338.95,5.49,6.5,24.1,7,TRUE,2,298.0747768,20.17697915,20.18036956
3/8/13,33.04705882,31.68571429,26.4,26.4,6.75,14,378.55,6.2,6.5,25.5,7,TRUE,2,368.6604682,25.41324497,25.29979292
3/9/13,39.41666667,37.5,32.4,32.4,8.5,3,198.7,2.59,4.5,20.1,8.75,FALSE,2,266.6123056,24.86223383,20.37746193
3/10/13,44.06363636,37,7.47,4,8.25,2.4,59.7075,3.19125,3.5,3.5,8.25,FALSE,2,235.1669944,22.33151125,16.00691851
3/11/13,39.48,43.04,28.4,28.4,6.25,3.4,211.9,3.3,6,24.3,7.25,TRUE,2,261.9193333,24.2339271,24.30666508
3/12/13,49.46111111,48.95,17,17,10,3,229.7,2.89,6,16.7,10.25,TRUE,2,115.2392541,23.21255956,22.86616817
3/13/13,49.33888889,40.175,24,21.4,6.5,24,236,2.18,5.25,20.2,9.75,TRUE,2,205.1187221,22.62795084,19.96975009
3/14/13,39.75833333,30.675,27.8,27.8,7,24.8,293.85,4.7,4,25.1,7.25,TRUE,2,287.3992633,26.55174284,24.19105738
3/15/13,34.475,30.225,26.4,26.4,7.25,13.4,313.95,5.28,6.5,25.7,7.25,TRUE,2,310.2101234,23.374079,22.98660754
3/16/13,42.55833333,36,35.6,35.6,8.25,2.4,207.45,2.34,0.75,28.8,8.5,FALSE,2,201.8095332,22.55912531,14.66171506
3/17/13,32.98181818,29.675,16,12.4,10.5,6,177.7,5.72,0,12.1,10.75,FALSE,2,194.2809094,14.21028595,5.98751513
3/18/13,33.25,28.95,27.8,27.8,6.5,26.8,323.7,6.52,6.25,26.4,6.75,TRUE,2,315.2535142,23.38785564,22.03700225
3/19/13,32.225,35.775,25,23,6.5,25,355.9,5.7,5.25,22.8,6.75,TRUE,2,279.9178591,31.21622803,26.24618598
3/20/13,38.525,33.325,24.2,24.2,7.25,16.6,302.8,5.35,6.5,24,7.25,TRUE,2,286.8995603,21.65880718,21.47555889
3/21/13,38.59166667,32.275,30.4,30.4,7,5.2,283.55,3.49,6.5,26.1,8,TRUE,2,234.10208,21.5724763,21.28767715
3/22/13,32.74166667,29.4,25.8,25.8,6.75,13.8,338.95,6.71,6.5,25.2,7,TRUE,2,351.5970413,25.36550195,25.42771303
3/23/13,36.94166667,34.275,27.2,27.2,7,3.8,221.85,3.23,6.5,22.4,9.25,FALSE,2,280.6282895,22.00810685,22.12208694
3/24/13,37.91666667,33.825,30.2,30.2,6.25,4.4,123.1,3.4,6,24.2,6.5,FALSE,2,327.7509017,26.36229854,27.11759812
3/25/13,40.375,37.675,35.6,24.4,6.5,35.6,277.85,2.86,5,23.4,6.75,TRUE,,262.0618325,30.36559018,24.00877228
3/26/13,37.42142857,38.675,25.4,24,7,25.4,301.35,2.83,5.25,23,8,TRUE,,263.6980073,24.58691112,20.20527173
3/27/13,42.56666667,37.5,26.2,24.8,7,26.2,268.6,2.41,5.5,24.3,7,TRUE,,251.4491018,22.70631383,20.57938461
3/28/13,42.5,38.675,24.8,24.8,6.75,2.6,261.6,2.44,6.5,23.5,7,TRUE,,251.4158109,25.06891846,24.52664881
3/29/13,44.91666667,41.225,24,24,6.5,2.4,256.45,2.56,6.25,23.9,6.5,FALSE,,219.8287685,29.11644004,22.79804998
3/30/13,45.25833333,41.225,32.4,32.4,8.25,2.2,205.05,2.51,2.25,27.4,8.5,FALSE,,239.2045619,22.71854809,14.18753071
3/31/13,49.9,46.5,9,9,9,2.4,89.05,2.28,1,7.3,9.25,FALSE,,179.5705218,19.07982276,13.75594571
4/1/13,46.24210526,46.14285714,23.6,19.6,7,23.6,157.3,2.29,5.25,19.2,7,TRUE,,174.8392556,22.78032657,18.53554478
4/2/13,39.66666667,33.55,25.4,25.2,6.75,25.4,267.9,3.51,5.25,25.1,6.75,TRUE,,259.2254264,27.03749525,19.19206313
4/3/13,37.84166667,33.325,28.6,28.6,7,2.8,303,2.71,6.5,28.1,7.25,TRUE,,299.3890547,21.80134652,22.03648642
4/4/13,37.51666667,33.825,28.6,28,7,28.6,276.85,3.25,5.5,26.2,7.25,TRUE,,315.9821459,29.30281579,28.91270753
4/5/13,44.025,42.55,28.8,28.8,6.5,2.6,209.45,2.4,6.25,23.8,6.75,TRUE,,209.2139537,24.56885803,24.87705428
4/6/13,45.575,36.25,32.6,32.6,8,2.6,139.2,2.5,2,22.6,8.25,FALSE,,237.3324383,23.53090628,15.24129027
4/7/13,42.68333333,43.55,3.6,2.4,6.5,2.4,51.4,2.12,5,2.2,9,FALSE,,226.424082,27.24718642,22.74546762
4/8/13,53.05,54.025,30,30,7.5,2.2,121.2,2.07,6.5,23.3,7.75,TRUE,,135.434314,16.81794665,16.67221485
4/9/13,55.75833333,57.75,40.4,36.4,8.5,1.8,372.3,1.83,1.75,33.9,8.75,TRUE,,149.090819,10.89715402,7.49171188
4/10/13,70.84166667,57.45,40.8,40.8,10.75,2,506.35,1.79,6.5,40.1,10.75,TRUE,,458.2935192,34.80309296,32.617836
4/11/13,57.95416667,55,39.4,39.4,7.75,2,437.8,1.73,6.5,38.4,9,TRUE,,174.8447729,33.68188301,12.81481563
4/12/13,47.82631579,43.5,35.6,34.6,7,1.8,239.4,1.79,6.5,32.5,7.25,TRUE,,223.349556,28.44954818,27.28061833
4/13/13,41.865,42.05,28.4,28.4,8.25,2.4,188.75,2.27,0,24.9,8.5,FALSE,,183.1041082,20.38438694,9.29958332
4/14/13,51.18333333,50.5,2.2,2.2,9.25,2,47,1.93,0.25,2.1,9.25,FALSE,,180.4655107,23.47220186,14.34357379
4/15/13,48.81666667,45.725,21,21,6.5,2.2,154.2,1.96,6.25,20.9,6.5,TRUE,,181.4401094,22.77558018,18.70241666
4/16/13,48.48333333,50.5,21,21,6.5,2.2,155.5,2.15,6.25,16.3,7.75,TRUE,,165.0576241,24.71499308,16.75008174
4/17/13,61.04615385,56.2,44.4,41.6,9,2.2,399.95,1.97,6.5,40.9,9.25,TRUE,,517.1832218,43.12409076,40.26941595
4/18/13,58.66666667,52.525,44,29,6.5,2,236.55,1.53,6.25,19.7,6.75,TRUE,,234.7784266,25.69667292,19.16197906
4/19/13,54.58,59.3875,42.4,39.8,7.75,1.8,406.4,1.76,6.5,39.5,7.75,TRUE,,125.0047515,27.17757017,11.80814982
4/20/13,59.31111111,50.825,40.4,7.8,9.25,1.6,153.65,1.67,2,7.5,9.5,FALSE,,116.5424764,12.86194757,4.2250808
4/21/13,47.64166667,37.95,5.2,5.2,7.5,2.2,42.95,1.68,5.5,3.8,7.75,FALSE,,224.6217929,20.7364626,17.954423
4/22/13,45.68333333,43.8,29.8,29.8,6.25,2,182.5,1.81,6,24.4,6.5,TRUE,,211.5977425,29.50498523,26.22055519
4/23/13,45.30666667,41.18333333,31.8,31.8,6.5,2.2,245.1,2.15,6.25,23.7,7.5,TRUE,,228.992456,30.58953812,24.13453919
4/24/13,48.16153846,46.275,32.6,24,6.5,2.4,240.45,2.14,6.25,17.6,7.5,TRUE,,187.9949692,29.74674651,18.50241073
4/25/13,55.51666667,47.45,31.8,24,6.5,2,194.85,1.79,6.25,16.9,7.75,TRUE,,111.1865123,13.13081572,12.29297221
4/26/13,55.59166667,51.825,21,21,9.25,2,128.05,1.71,6.25,16.7,9.25,TRUE,,103.9549478,11.60871706,11.63927626
4/27/13,55.49166667,50.5,18.4,18.4,8.5,2,77.45,1.8,1,16.5,8.75,FALSE,,154.3925547,13.27278977,7.8906753
4/28/13,56.98333333,54.5,2.8,1.8,6.5,1.6,39.85,1.62,2.25,1.8,6.75,FALSE,,157.9858486,12.1475868,7.49506732
4/29/13,56.35833333,53.55,17.8,17.8,7,1.8,134.25,1.62,6.5,17,7.25,TRUE,,380.2597619,39.89793523,38.64111761
4/30/13,54.04285714,53.025,30,14,7.75,2,183.75,1.89,6.5,13.4,8,TRUE,,243.6778671,20.23723724,17.76251189
5/1/13,54.45,51.475,30.4,19.6,6.75,2,229.35,1.86,6.5,14.9,7,TRUE,,122.4439845,23.93726655,14.03374595
5/2/13,53.88333333,53.725,32.2,28.8,10.5,2,309.15,1.85,6.5,28.4,10.75,TRUE,,133.8287589,16.55374091,15.81499664
5/3/13,57.90833333,52.5,31.6,19.2,7,2,193.55,1.83,6.5,14.7,8.25,TRUE,,155.004022,33.93973707,10.47075915
5/4/13,50.56666667,52.475,12.2,12.2,8.25,2,86.9,1.82,0,10.1,8.25,FALSE,,176.8923408,23.97851254,12.32871185
5/5/13,49.56923077,48.7,2.4,2.4,6.25,2,46.45,1.89,6,2.3,6.25,FALSE,,122.6716856,21.07262349,21.49312684
5/6/13,49.77142857,49.96,33.6,19,6.75,2,198.1,1.89,6.5,16.6,6.75,TRUE,,173.7761509,16.096422,15.57418567
5/7/13,56.63076923,54.9,36,19.2,6.75,2,320.45,1.91,6.5,15.9,7,TRUE,,328.562152,39.309739,31.02949428
5/9/13,56.9625,56.05714286,41.8,39,7.5,1.6,470.7,1.57,6.5,38.7,7.75,TRUE,,258.4579979,38.73474873,20.02456511
5/10/13,62.775,61.3,40,39.2,8,1.6,464.8,1.62,6.5,39.2,8.25,TRUE,,518.2483238,43.24188694,41.20348421
5/11/13,64.62631579,62.775,31.8,28.4,8.5,1.8,298.1,1.54,0,28.1,8.75,FALSE,,382.5096672,24.86874107,19.17576918
5/12/13,62.6,58.5,27,2,7.5,1.8,139.95,1.6,0.5,2,8.25,FALSE,,355.1856213,21.58795955,17.76083422
5/13/13,53.50833333,47.675,22.6,22.6,7.5,1.8,144.15,1.68,6.25,19.2,7.75,TRUE,,211.5451513,19.39136653,17.87782983
5/14/13,47.58333333,44.75,19.6,19.6,6.5,2,174.4,1.81,6.25,17.6,7.75,TRUE,,148.2390361,24.921543,23.71690694
5/15/13,55.18333333,55.225,38.6,33.8,10.75,2,282.6,1.73,6.5,31.9,10.75,TRUE,,219.0268611,37.07885632,37.17427005
5/16/13,66.125,64.475,41.4,40.6,9,1.8,505.25,1.54,6.5,40.6,9.25,TRUE,,520.188331,43.54619374,42.75053477
5/17/13,69.01666667,60.05,38.6,38.6,10,1.6,468.65,1.59,6.5,38.4,10.25,TRUE,,458.2935192,34.80309296,32.617836
5/18/13,64.025,58.225,34.6,25.8,10,1.6,264.8,1.6,23.75,25.7,10,FALSE,,254.3648514,40.14036627,24.30464042
5/19/13,58.06875,55.81818182,2.2,2.2,6,2,40.15,1.57,5.75,2.2,6.25,FALSE,,197.0595912,24.36994316,22.10784276
5/20/13,57.85185185,60.04,58.8,43.6,10.25,2,466.3,1.66,6.5,43.3,10.25,TRUE,,142.7929685,34.90752962,9.34771686
5/21/13,72.35833333,69.6,61.8,60.6,9,2.4,743.55,1.55,6.5,60.6,9.25,TRUE,,458.2935192,34.80309296,32.617836
5/22/13,75.43846154,61.025,54.8,45.6,10.5,26.6,815.6,24.99,2,45.1,10.5,TRUE,,399.8946989,26.23773689,21.49027203
5/23/13,72.26666667,71.34,63.2,63.2,10,1.8,701.6,1.62,6.5,62.9,10,TRUE,,458.2935192,34.80309296,32.617836
5/24/13,65.47241379,63.46153846,56.4,42.2,8.5,1.8,583.15,1.74,6.5,42.2,8.75,TRUE,,519.8840161,43.47257113,42.1667421
5/25/13,46.75789474,45.31666667,36.6,11.4,8.5,2,174.5,1.83,23.75,9.3,8.5,FALSE,,397.4025402,22.47825003,14.74578378
5/26/13,49.63571429,50.225,3.2,3.2,8.5,1.8,51,1.74,0,2.9,9.75,FALSE,,179.2540357,22.62456443,12.28116834
5/27/13,57.33333333,54.05,3.8,3.8,8.75,1.8,46.4,1.62,23.75,3.3,9,TRUE,,168.7789453,31.78133251,4.4065357
5/28/13,65.1,61.25,38,37.8,10.75,1.8,326.1,1.71,6.5,37.6,10.75,TRUE,,519.6177406,43.41858121,41.96241467
5/29/13,58.50740741,60.53333333,56,41.4,8,1.8,513.6,1.66,6.5,41.4,8.25,TRUE,,257.1421199,34.82204067,28.5641017
5/30/13,77.25833333,74.225,56.4,56.4,6.25,3.6,714.95,1.56,6,56.1,6.5,TRUE,,449.1532178,33.42017855,31.34921926
5/31/13,81.93333333,77.275,64.2,64.2,10.25,1.8,779.95,1.54,6.25,63.1,10.5,TRUE,,445.7383083,31.00922126,29.08004324
6/1/13,80.73333333,74.675,57.8,35.6,10.25,1.8,513.05,1.67,5.75,35.5,10.75,FALSE,,429.8682331,31.10907945,28.57469855
6/2/13,79.25833333,75.175,33.2,2.2,10,2,120.95,1.72,5,2.1,10,FALSE,,429.0173513,29.41175851,25.87502562
6/3/13,74.13529412,69.2,61.2,61.2,6,56,658.15,1.57,5.75,61,6.25,TRUE,,429.8682331,31.10907945,28.57469855
6/4/13,67.69444444,57.95,54.2,29,10.75,1.8,419.95,1.81,6.5,28.7,10.75,TRUE,,478.9322079,38.06164856,36.61245832
6/5/13,66.6,60.775,40.2,34,10.75,1.6,388.75,1.5,0.25,33.9,10.75,TRUE,,440.7413163,29.49033819,25.81781539
6/6/13,62.09166667,61.25555556,40.8,40.8,9.25,1.6,468.7,1.46,6.5,40.6,10.25,TRUE,,517.8679302,43.20752972,40.76563971
6/7/13,62.23333333,61.09166667,42,39.2,10.75,1.6,469.55,1.33,6.5,38.8,10.75,TRUE,,517.9820483,43.22225425,40.82401898
6/8/13,59.35675676,58.3625,39.2,1.8,9.75,1.6,139.45,1.47,3.5,1.8,10,FALSE,,115.7249624,15.94527744,8.60426785
6/9/13,69.64166667,65.75,1.8,1.6,6,1.6,36.6,1.48,0.75,1.6,6.5,FALSE,,397.4397078,26.16402347,20.82674137
6/10/13,71.51666667,67.725,59.6,59.6,6.25,16.8,512.2925,1.49,6,57.7,7,TRUE,,449.1532178,33.42017855,31.34921926
6/11/13,64.34358974,68.75714286,61.6,61.6,8,1.8,704.65,1.49,6.5,61,8.25,TRUE,,519.0091109,43.36949947,41.67051834
6/12/13,71.91666667,65.45,57.4,36.6,9.5,1.6,502.7,1.54,6.5,35.5,9.5,TRUE,,458.2935192,34.80309296,32.617836
6/13/13,69.89166667,66,39.2,39.2,10.25,1.6,483.35,1.6,6.5,38.4,10.25,TRUE,,458.2935192,34.80309296,32.617836
6/14/13,58.01724138,54.7,36,11,7.75,1.4,231.85,1.32,0.25,10.7,8,TRUE,,168.826625,18.33207527,7.56159551
6/15/13,63.70714286,64.225,35.8,34.6,10.75,1.4,209.7,1.48,0,27.2,10.75,FALSE,,363.9521714,22.69835953,17.69948523
6/16/13,71.66666667,66.95,1.8,1.6,6.25,1.6,35.35,1.47,23.75,1.6,8,FALSE,,258.9622057,34.17973297,24.04614158
6/17/13,73.93333333,71.525,63.8,60,6,63.8,576.1,1.35,5.5,59.1,10.25,TRUE,,429.0173513,30.09795488,26.21877136
6/18/13,74.425,69,56.4,56.4,8,2.2,729.9,1.57,6.25,55.3,8.25,TRUE,,445.7383083,31.00922126,29.08004324
6/19/13,65.21875,61.3,51.6,40,9.25,1.6,544,1.55,6.5,40,9.5,TRUE,,519.769898,43.43821391,42.04998357
6/20/13,67.06666667,64.975,40.2,38.4,9.25,1.8,499.65,1.34,6.5,38.2,9.25,TRUE,,515.2062667,42.64124023,41.5531754
6/21/13,68.90833333,65.775,34.8,32.2,10.5,1.6,445.5,1.41,6.5,32.2,10.75,TRUE,,458.2935192,34.80309296,32.617836
6/22/13,70.25,67.725,34.2,33.8,10.75,1.6,303.1,1.51,0,33.5,10.75,FALSE,,399.8342786,25.58205157,19.90075497
6/23/13,71.61666667,71.525,1.8,1.6,6.5,1.6,33.35,1.53,0.25,1.5,6.5,FALSE,,404.4320634,25.84325291,21.30979698
6/24/13,76.05,76.5,64.8,62.6,6,64.8,718.85,1.26,5.5,60.8,6.25,TRUE,,429.0173513,30.09795488,26.21877136
6/25/13,78.98333333,75,59.8,59.8,6.5,1.8,769.5,1.53,6.25,59.7,6.75,TRUE,,445.7383083,31.00922126,29.08004324
6/26/13,79.81666667,75.725,58.8,53,7.5,1.8,757,1.37,6.5,52.8,7.5,TRUE,,458.2935192,34.80309296,32.617836
6/27/13,76.63846154,76,57.2,57.2,7.5,1.8,768.6,1.38,6.5,57.1,7.75,TRUE,,458.2935192,34.80309296,32.617836
6/28/13,74.17391304,73.8125,55.8,55.4,7,1.8,728.75,1.58,6.5,55.3,7.25,TRUE,,458.2935192,34.80309296,32.617836
6/29/13,76.24166667,72.0875,64.6,64.6,9.25,1.6,536.05,1.59,2.5,60.6,9.5,FALSE,,398.6279719,26.91392374,22.22770475
6/30/13,76.83333333,76.65714286,31.6,3,10.75,1.6,242.9,1.51,23.75,2.3,10.75,FALSE,,258.9622057,34.17973297,24.04614158
7/1/13,74.66,74.95,62,61.2,6.25,45,665.1,1.53,6,60.7,6.25,TRUE,,449.1532178,33.42017855,31.34921926
7/2/13,72.92272727,73.76,61.8,60,10.75,3.8,858.8,1.54,6.25,59.6,10.75,TRUE,,445.7383083,31.00922126,29.08004324
7/3/13,75.38333333,74.675,60.6,57.4,7.75,1.8,765.55,1.41,6.5,57.1,7.75,TRUE,,458.2935192,34.80309296,32.617836
7/4/13,76.80869565,75.8375,55.6,1.6,6,1.6,256.5,1.48,23.75,1.6,6.25,TRUE,,258.9622057,34.17973297,24.04614158
7/5/13,80.65833333,77.44285714,63.6,63.6,6.75,3.6,618.85,1.51,6.5,62.5,7.75,TRUE,,458.2935192,34.80309296,32.617836
7/6/13,83.1,79.05,63.4,63.4,9.75,1.8,558.75,1.52,5,63.3,9.75,FALSE,,429.0173513,29.41175851,25.87502562
7/7/13,85.25833333,80.575,29.4,1.6,6,1.6,172.5,1.37,4.25,1.6,8,FALSE,,415.6627109,28.76829883,25.15255186
7/8/13,81.59166667,74.95,59.8,57.8,6,59.8,859.9,30.55,4.5,57.7,6.25,TRUE,,425.2484661,28.8247079,25.25551891
7/9/13,77.53125,75.775,60.8,56.6,6.25,35,803.1,1.55,6,56.5,6.25,TRUE,,449.1532178,33.42017855,31.34921926
7/10/13,77.70714286,77.15714286,58.8,58,6.5,1.8,850.15,1.47,6.25,57.6,6.75,TRUE,,445.7383083,31.00922126,29.08004324
7/11/13,82.33333333,78.06666667,63.8,63.8,6.25,3,777,1.5,6,61.6,6.5,TRUE,,449.1532178,33.42017855,31.34921926
7/12/13,78.30833333,73.225,53.2,53.2,7,1.6,666.05,1.55,6.5,52.3,7.25,TRUE,,458.2935192,34.80309296,32.617836
7/13/13,69.57407407,69.7,52,35.6,9,1.6,454.7,1.45,0,35.5,9.25,FALSE,,399.8342786,25.58205157,19.90075497
7/14/13,75.47,76.38,31.6,1.8,6,1.8,276.15,1.5,4.25,1.7,6.25,FALSE,,415.6627109,28.76829883,25.15255186
7/15/13,83.425,79.575,64.4,59,10.75,58.6,852.15,22.08,3.25,58.6,10.75,TRUE,,397.7015949,27.54904348,23.58195076
7/16/13,85.14166667,79.575,60,55.4,6.25,56.4,940.05,2.14,4.75,55.4,6.5,TRUE,,429.0173513,28.86934431,25.60114726
7/17/13,85.6,81.275,59.2,59.2,10,57.2,868.65,1.5,5.5,59.1,10.25,TRUE,,429.0173513,30.09795488,26.21877136
7/18/13,84.15,83.45,64.8,61.8,6.25,52.4,899.55,1.42,6,61.6,6.25,TRUE,,449.1532178,33.42017855,31.34921926
7/19/13,88.48333333,84.225,67,67,10.75,25.2,911.7,1.43,6.5,66.7,10.75,TRUE,,458.2935192,34.80309296,32.617836
7/20/13,87.925,81.5,77.2,77.2,9,1.6,642.1,1.49,5.75,74.9,9,FALSE,,429.8682331,31.10907945,28.57469855
7/21/13,82.84166667,79.15714286,34.2,30.8,10.75,1.6,274.5,1.47,23.75,17,10.75,FALSE,,258.9622057,34.17973297,24.04614158
7/22/13,78.20833333,76.24285714,64.6,58.8,10.25,64.6,790.35,16.69,3.75,58.7,10.5,TRUE,,403.7685748,28.35789415,24.57489609
7/23/13,76.628125,74.275,62.2,62.2,6,61.8,819.4,1.55,5.75,61.2,6.25,TRUE,,429.8682331,31.10907945,28.57469855
7/24/13,79.49166667,75.725,60.6,60.6,6.5,3.2,761.4,1.58,6.25,60.5,6.5,TRUE,,445.7383083,31.00922126,29.08004324
7/25/13,71.80833333,65.45,49.6,37.6,10.75,1.8,512.6,1.57,6.5,35,10.75,TRUE,,458.2935192,34.80309296,32.617836
7/26/13,66.4375,68.22,38.8,35,7.5,1.8,494.05,1.57,6.5,34.8,7.5,TRUE,,520.3785277,43.56582643,42.8672933
7/27/13,74.775,71.475,39.4,34.6,10.75,1.6,417.1,1.38,3.75,33.9,10.75,FALSE,,403.7685748,28.35789415,24.57489609
7/28/13,72.44166667,72.5,23.6,1.8,7.5,1.4,98.05,1.34,1.5,1.6,7.75,FALSE,,393.8257043,26.23380819,21.20983358
7/29/13,71.59130435,70.92857143,65.6,61.2,6,65.6,582.6,1.3,5.5,58.9,6.25,TRUE,,429.0173513,30.09795488,26.21877136
7/30/13,73.81666667,68.5,54.2,34.8,6.25,1.8,552.3,1.58,6,34.3,7.25,TRUE,,449.1532178,33.42017855,31.34921926
7/31/13,73.09166667,69.5,35.4,35,9.5,1.8,478.5,1.44,6.5,35,9.75,TRUE,,458.2935192,34.80309296,32.617836
8/1/13,74.31666667,73.725,37.6,37.6,6.75,1.8,477.45,1.48,6.5,37.1,7,TRUE,,458.2935192,34.80309296,32.617836
8/2/13,69.31818182,68.62,49.8,49.8,9.25,1.8,468.8,1.47,6.5,45.8,9.5,TRUE,,458.2935192,34.80309296,32.617836
8/3/13,76.50833333,70.8,34,33.6,10,1.4,382.4,1.44,23.75,33.5,10.25,FALSE,,258.9622057,34.17973297,24.04614158
8/4/13,72,68.225,21.6,1.8,10.5,1.4,92.85,1.34,1,1.7,10.5,FALSE,,395.8667218,26.06543216,20.7743031
8/5/13,70.40833333,63.55,38.2,38.2,6.5,1.6,337.2,1.21,6.25,37.1,6.75,TRUE,,445.7383083,31.00922126,29.08004324
8/6/13,70.73333333,67.225,40.8,37.4,7,1.8,490.7,1.45,6.5,36.5,7.25,TRUE,,458.2935192,34.80309296,32.617836
8/7/13,72.1,71.55,37.2,37.2,6.75,1.6,492.85,1.4,6.5,37.2,7,TRUE,,458.2935192,34.80309296,32.617836
8/8/13,72.25217391,71.87142857,43,42,8.75,1.6,544.65,1.42,6.5,42,9,TRUE,,458.2935192,34.80309296,32.617836
8/9/13,73.45,74.45,42.4,42.4,7.25,1.6,574.375,1.44,6.5,42.4,7.5,TRUE,,458.2935192,34.80309296,32.617836
8/10/13,77.33333333,71.75,40.6,36.8,9,1.8,420.95,1.64,23.75,36.8,9.25,FALSE,,258.9622057,34.17973297,24.04614158
8/11/13,74.675,67,28.4,28.4,10,1.6,272.25,1.58,0.5,27.6,10.25,FALSE,,400.5623573,25.89281637,20.73042819
8/12/13,73.81666667,71.18333333,41.2,41.2,7,1.8,493.4,1.41,6.25,41.1,7,TRUE,,445.7383083,31.00922126,29.08004324
