,nightTemp,peak,superPeak,totalUsage,pumpTime,valid_days,season
654,33.359322030000001,33.739699999999999,33.739699999999999,408.58682000000005,5.5,True,3.0
655,35.950000000000003,20.212909699999997,19.86688423,221.25054959999997,5.25,True,1.0
656,26.853333330000002,30.9541626,30.9541626,645.37970329999996,6.5,True,2.0
657,38.887500000000003,31.932827000000003,24.688997270000002,268.63139630000001,5.25,True,
658,32.993749999999999,24.329999999999998,20.920000000000002,266.9975,5.25,True,0.0
659,38.417857140000002,28.3626,27.870200000000001,489.53440000000001,5.25,True,3.0
660,31.735714290000001,28.019600000000001,28.019600000000001,468.73017999999996,5.25,True,3.0
661,38.887500000000003,31.932827000000003,24.688997270000002,268.63139630000001,5.25,True,
662,41.105555559999999,20.69392586,18.648462300000002,245.12745330000004,5.25,True,1.0
663,37.193750000000001,28.379999999999999,22.940000000000001,252.465,1.5,True,0.0
664,37.041666669999998,17.949999999999999,16.690000000000001,303.50749999999999,6.25,True,0.0
665,52.312606559999999,20.620630259999999,20.620630259999999,194.38918069999997,6.25,True,
666,48.366666670000001,13.52,13.52,123.33,6.5,True,
667,30.864999999999998,23.850000000000001,23.850000000000001,323.77999999999997,6.25,True,0.0
668,34.977406250000001,26.720600000000001,25.715299999999999,322.00460249999998,3.5,True,
669,40.468421050000003,24.3923378,22.159015660000001,298.88765619999998,4.25,True,2.0
670,38.606250000000003,20.24245453,20.24245453,181.24559680000002,5.5,True,1.0
671,42.295833330000001,17.91,17.91,184.9325,5.0,True,0.0
672,39.212499999999999,22.874103550000001,22.874103550000001,303.40981929999998,6.5,True,2.0
673,42.012500000000003,25.78850555,19.642086030000002,274.04696819999998,5.25,True,
674,40.468421050000003,24.3923378,22.159015660000001,298.88765619999998,4.25,True,2.0
675,38.417857140000002,28.3626,27.870200000000001,489.53440000000001,5.25,True,3.0
676,50.78846154,23.620100000000001,23.620100000000001,279.37636499999996,5.5,True,3.0
677,39.25,21.12135696,21.12135696,255.10135120000001,5.25,True,2.0
678,39.429411760000001,16.09,16.09,260.27499999999998,2.25,True,0.0
679,38.012500000000003,21.534366609999999,21.534366609999999,279.11681200000004,5.25,True,1.0
680,36.16333333,26.571660999999999,18.849105829999999,272.24495910000002,5.25,True,
681,42.926666670000003,29.957361219999999,26.258508679999998,238.16953840000002,5.0,True,1.0
682,38.887500000000003,31.932827000000003,24.688997270000002,268.63139630000001,5.25,True,
683,31.4375,29.115465159999999,23.331649779999999,753.63047099999994,5.0,True,2.0
684,35.018749999999997,22.149993899999998,22.149993899999998,265.95407400000005,6.5,True,1.0
685,26.15483871,27.050000000000001,24.510000000000002,338.9325,5.5,True,0.0
686,31.65909091,39.217197419999998,23.484401699999999,380.89800069999995,5.25,True,2.0
687,37.700000000000003,27.081081390000001,27.081081390000001,284.39301010000003,6.5,True,2.0
688,40.543750000000003,35.587028499999995,21.810720440000001,316.27977880000003,5.25,True,2.0
689,31.84,29.561199999999999,29.561199999999999,248.93367999999998,5.25,True,3.0
690,26.03125,33.60455322,28.146139139999999,419.35376819999999,5.25,True,2.0
691,35.368749999999999,20.600000000000001,20.600000000000001,268.92250000000001,6.5,True,0.0
692,43.706896550000003,24.04573822,16.722480770000001,261.67112799999995,2.5,True,1.0
693,37.762500000000003,19.399999999999999,19.399999999999999,299.30000000000001,6.5,True,1.0
694,38.90625,16.879999999999999,16.690000000000001,223.4375,6.25,True,0.0
695,35.75,22.559999999999999,22.559999999999999,294.0675,5.25,True,0.0
696,58.882352939999997,35.844741820000003,35.844741820000003,306.18813719999997,6.5,True,
697,47.239379309999997,15.409000000000001,15.409000000000001,199.43673749999999,6.0,True,3.0
698,43.40625,33.439999999999998,23.469999999999999,293.82499999999999,4.75,True,0.0
699,41.303333330000001,26.260000000000002,26.260000000000002,191.22749999999999,5.75,True,
700,46.762500000000003,14.275444029999999,14.275444029999999,157.9143225,5.75,True,
701,40.875,29.760000000000002,29.760000000000002,193.505,6.0,True,
702,53.647368419999999,18.5944,17.137899999999998,234.5709525,6.5,True,3.0
703,42.478622999999999,27.06840897,27.06840897,244.29240519999996,6.25,True,
704,53.787500000000001,17.43,17.43,81.405000000000001,3.0,True,0.0
705,68.043750000000003,34.803092960000001,32.617835999999997,458.29351919999999,6.5,True,
706,35.368749999999999,20.600000000000001,20.600000000000001,268.92250000000001,6.5,True,0.0
