custID2	custName2	Textbox11	Textbox14	Group1	Textbox37	Textbox38	meternum	datetimeread	kwh	kw
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		2:30 PM	91	370
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		2:45 PM	92	366
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		3:00 PM	95	374
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		3:15 PM	95	380
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		3:30 PM	93	376
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		3:45 PM	95	376
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		4:00 PM	93	376
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		4:15 PM	91	368
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		4:30 PM	91	364
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		4:45 PM	92	366
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		5:00 PM	91	366
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		5:15 PM	89	360
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		5:30 PM	90	358
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		5:45 PM	86	352
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		6:00 PM	86	344
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		6:15 PM	86	344
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		6:30 PM	78	328
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		6:45 PM	78	312
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		7:00 PM	77	310
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		7:15 PM	73	300
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		7:30 PM	75	296
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		7:45 PM	72	294
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		8:00 PM	73	290
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		8:15 PM	73	292
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		8:30 PM	74	294
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		8:45 PM	76	300
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		9:00 PM	71	294
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		9:15 PM	69	280
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		9:30 PM	70	278
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		9:45 PM	72	284
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		10:00 PM	71	286
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		10:15 PM	70	282
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		10:30 PM	67	274
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		10:45 PM	66	266
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		11:00 PM	68	268
345P.DB	DEUTSCHE BANK	kWh	KW	6/12/2012	13461	380		11:15 PM	69	274
