"on_for","today_on_time","totalmw","today_kwh","-","today_standby_time","name","current_power","device","total_mw"
"12412","57085","746848488","1.3704458607423","-","57085","2015-06-12 16:54:02","93760","refrigerator",""
"20451","11294","797066537","0.27042378874181","-","11294","2015-06-13 03:08:02","96170","refrigerator",""
"9892","27644","704842664","0.67034878007364","-","27644","2015-06-12 08:12:02","93540","refrigerator",""
"25792","70465","765826790","1.6867509004017","-","70465","2015-06-12 20:37:01","94610","refrigerator",""
"17691","35444","831851293","0.85016973367006","-","35445","2015-06-13 10:22:04","93580","refrigerator",""
"10190","27943","821275470","0.67390601347812","-","27943","2015-06-13 08:17:02","94525","refrigerator",""
"530","45203","729874977","1.0875540050844","-","45203","2015-06-12 13:36:01","102115","refrigerator",""
"8931","53604","741877626","1.2875981590853","-","53604","2015-06-12 15:56:01","93645","refrigerator",""
"18290","36043","832692999","0.86419816728396","-","36043","2015-06-13 10:32:02","94060","refrigerator",""
"6743","10241","","0.26666502199997","-","10241","2015-06-08 14:43:01","99095","",""
"3351","21103","695435758","0.51356701027134","-","21103","2015-06-12 06:23:01","97095","refrigerator",""
"6235","75603","660510678","1.8283186865664","-","75603","2015-06-11 23:11:02","96990","refrigerator",""
"21174","12009","682019681","0.28996572246598","-","12009","2015-06-12 03:20:01","95670","refrigerator",""
"19670","37423","834683236","0.89736878461404","-","37423","2015-06-13 10:55:01","94080","refrigerator",""
"20248","8883","","0.21326890426538","-","8883","2015-06-10 02:28:01","95520","",""
"6171","23923","699540138","0.5819733449728","-","23923","2015-06-12 07:10:01","94400","refrigerator",""
"21292","39044","720976263","0.93924210211817","-","39044","2015-06-12 11:22:02","93415","refrigerator",""
"22110","64564","","1.5465398475975","-","64564","2015-06-09 18:59:02","94690","",""
"18355","60811","638719431","1.4651312293026","-","60811","2015-06-11 18:33:01","95285","refrigerator",""
"21033","36575","","0.87850276757005","-","36575","2015-06-10 10:41:01","95150","",""
"16075","6910","674606272","0.16640890332818","-","6910","2015-06-12 01:55:01","95730","refrigerator",""
"24955","67411","648262829","1.6241878658171","-","67412","2015-06-11 20:23:01","95270","refrigerator",""
"19294","34835","","0.83670838340083","-","34837","2015-06-11 10:12:01","94940","refrigerator",""
"11515","2350","667975079","0.055889017784447","-","2350","2015-06-12 00:39:02","95730","refrigerator",""
"20630","11473","797353236","0.27520210550404","-","11473","2015-06-13 03:11:01","95815","refrigerator",""
"7131","24883","700870202","0.60414107874949","-","24883","2015-06-12 07:26:01","94790","refrigerator",""
"8095","77463","663215367","1.8733968374679","-","77463","2015-06-11 23:42:01","96360","refrigerator",""
"15352","33104","712527318","0.79842634930186","-","33104","2015-06-12 09:43:02","94055","refrigerator",""
"13942","17440","","0.45555744244448","-","17440","2015-06-08 16:43:00","98115","",""
"19888","8523","","0.20533952077346","-","8523","2015-06-10 02:22:01","95715","",""
"12113","29865","707935637","0.72189833110463","-","29865","2015-06-12 08:49:02","93155","refrigerator",""
"20514","77295","","1.8763285208599","-","77295","2015-06-05 17:03:01","94650","",""
"10353","25895","","0.62574012918147","-","25895","2015-06-10 07:43:01","94210","",""
"7796","50252","","1.212199574244","-","50252","2015-06-11 15:37:02","95380","refrigerator",""
"2663","6161","","0.16453763662409","-","6161","2015-06-08 13:35:01","102190","",""
"26907","15542","","0.37346690746934","-","15542","2015-06-10 04:21:02","210","",""
"5750","50423","737368038","1.2124383575821","-","50423","2015-06-12 15:03:01","94815","refrigerator",""
"11813","29565","707562506","0.71567948098026","-","29565","2015-06-12 08:44:03","93460","refrigerator",""
"13852","58525","748912380","1.4048440614302","-","58525","2015-06-12 17:18:02","93790","refrigerator",""
"17494","33035","","0.79359773253862","-","33036","2015-06-10 09:42:02","94380","",""
"4551","49224","735656224","1.1839081236782","-","49224","2015-06-12 14:43:01","94425","refrigerator",""
"20369","35912","","0.86193823390543","-","35912","2015-06-11 10:30:01","94135","refrigerator",""
"22854","79635","","1.9318745219708","-","79635","2015-06-05 17:42:00","95215","",""
"17433","32976","","0.79243711584874","-","32976","2015-06-11 09:41:02","94745","",""
"12028","663","","0.015922616985119","-","663","2015-06-10 00:11:01","95795","",""
"19588","8223","","0.19737627061419","-","8223","2015-06-10 02:17:01","95425","",""
"3175","45631","","1.1003320886733","-","45631","2015-06-11 14:20:02","97540","refrigerator",""
"3573","19115","","0.46411919261572","-","19115","2015-06-10 05:50:01","96840","",""
"19233","34776","","0.83513368336934","-","34777","2015-06-11 10:11:01","94615","refrigerator",""
"26331","17174","805487474","0.41077274154879","-","17174","2015-06-13 04:46:01","95720","refrigerator",""
"771","18523","691597956","0.44960364232541","-","18523","2015-06-12 05:40:01","99990","refrigerator",""
"23728","12363","","0.29593863925211","-","12363","2015-06-10 03:26:01","95225","",""
"15869","58323","","1.3980912946285","-","58323","2015-06-09 17:15:01","94955","",""
"3863","7361","","0.19490467056476","-","7361","2015-06-08 13:55:01","101070","",""
"8","44673","728940062","1.0719720881061","-","44673","2015-06-12 13:07:01","185","refrigerator",""
"17848","6483","","0.15596588645265","-","6483","2015-06-10 01:48:01","95365","",""
"11035","53491","","1.2900786258016","-","53491","2015-06-11 16:31:01","95390","refrigerator","628216275"
"4915","74282","658570125","1.7959761359195","-","74283","2015-06-11 22:49:02","96835","refrigerator",""
"529","18282","807357271","0.44193602550539","-","18283","2015-06-13 05:36:02","102450","refrigerator",""
"13789","31542","826342973","0.75836439850062","-","31542","2015-06-13 09:17:01","93410","refrigerator",""
"11090","28843","822590388","0.69582131391643","-","28843","2015-06-13 08:32:01","93890","refrigerator",""
"3175","72543","655937525","1.7520994683753","-","72543","2015-06-11 22:20:02","97840","refrigerator",""
"5494","21036","","0.51063394354601","-","21036","2015-06-10 06:22:02","95885","",""
"3470","48143","734141841","1.1586684065067","-","48143","2015-06-12 14:25:01","94975","refrigerator",""
"22074","78855","","1.9128206215897","-","78855","2015-06-05 17:29:00","94650","",""
"24329","12964","","0.31021538953764","-","12964","2015-06-10 03:36:02","95215","",""
"873","16415","","0.39735049128034","-","16415","2015-06-10 05:05:02","100250","",""
"19791","37544","834872265","0.90051926801038","-","37544","2015-06-13 10:57:02","94730","refrigerator",""
"21030","9664","","0.23234355464687","-","9665","2015-06-10 02:41:03","95500","",""
"352","18104","690979559","0.43929702545261","-","18104","2015-06-12 05:33:02","106090","refrigerator",""
"26910","17753","806414836","0.42622877519124","-","17753","2015-06-13 05:21:02","215","refrigerator",""
"143","3641","","0.097580851951617","-","3641","2015-06-08 12:53:00","128035","",""
"5728","75093","","1.8035441027375","-","75093","2015-06-09 22:26:01","96430","",""
"8572","26324","702956217","0.63890799611149","-","26324","2015-06-12 07:50:01","94630","refrigerator",""
"23155","13990","684909484","0.33812910676258","-","13990","2015-06-12 03:53:02","96275","refrigerator",""
"9830","27583","820804290","0.66605301332106","-","27583","2015-06-13 08:11:01","93965","refrigerator",""
"14756","5590","672681104","0.13432276935312","-","5591","2015-06-12 01:33:02","96295","refrigerator",""
"6532","24284","700013784","0.58986744513068","-","24284","2015-06-12 07:16:02","95615","refrigerator",""
"25534","41077","","0.98417908635025","-","41077","2015-06-11 11:56:01","94475","refrigerator",""
"16494","7329","675183365","0.17602712018721","-","7329","2015-06-12 02:02:01","96615","refrigerator",""
"24175","235","","0.006385983461053","-","235","2015-06-05 18:04:00","95745","",""
"18333","33876","","0.81453794962409","-","33876","2015-06-11 09:56:01","94745","",""
"11849","54303","","1.3018115760362","-","54303","2015-06-09 16:08:02","94610","",""
"10713","26255","","0.63355607933779","-","26255","2015-06-10 07:49:01","94035","",""
"4473","46926","","1.1297967892626","-","46926","2015-06-10 14:05:04","95850","",""
"12093","27635","","0.66647749666288","-","27635","2015-06-10 08:12:01","93510","",""
"173","17925","690634931","0.43355322533773","-","17925","2015-06-12 05:30:03","118895","refrigerator",""
"21176","77957","","1.8921868878437","-","77957","2015-06-05 17:14:02","94990","",""
"6803","10301","","0.26831693869967","-","10302","2015-06-08 14:44:01","99385","",""
"21628","64082","","1.5355303473773","-","64082","2015-06-09 18:51:01","94070","",""
"18177","74958","","1.8208072364161","-","74958","2015-06-05 16:24:03","95585","",""
"24772","42524","725855552","1.0205635870779","-","42524","2015-06-12 12:20:01","93845","refrigerator",""
"18269","60723","","1.4549355790987","-","60723","2015-06-09 17:55:02","94220","",""
"20096","62552","641192846","1.5063548134604","-","62552","2015-06-11 19:02:02","95045","refrigerator",""
"9148","51602","","1.2389231414451","-","51602","2015-06-09 15:23:01","94170","",""
"12028","54482","","1.3065350761307","-","54482","2015-06-09 16:11:01","95045","",""
"26911","42453","","1.0187026870407","-","42453","2015-06-10 12:23:01","185","",""
"15830","33583","829241890","0.80667968280026","-","33583","2015-06-13 09:51:02","93055","refrigerator",""
"0","0","","0","-","0","2015-06-10 15:36:43","0","",""
"26913","42456","","1.0176947203539","-","42456","2015-06-11 12:40:01","235","refrigerator",""
"25671","70344","765731969","1.6851705503701","-","70344","2015-06-12 20:35:02","94730","refrigerator",""
"9333","24875","","0.60062932867925","-","24875","2015-06-10 07:26:02","93940","",""
"9569","25111","","0.60689362880454","-","25111","2015-06-10 07:30:01","94645","",""
"21474","78255","","1.8985415879708","-","78255","2015-06-05 17:19:00","95450","",""
"26913","42456","","1.0176470536863","-","42456","2015-06-11 12:25:01","230","refrigerator",""
"7549","25302","817500620","0.61099184555317","-","25302","2015-06-13 07:33:01","94900","refrigerator",""
"8092","25844","702293883","0.62786909589071","-","25844","2015-06-12 07:42:01","94470","refrigerator",""
"13372","31124","709713089","0.75152253169712","-","31124","2015-06-12 09:10:01","93945","refrigerator",""
"15532","60205","751265440","1.4440617288812","-","60205","2015-06-12 17:46:02","93845","refrigerator",""
"5247","74612","","1.7923167191797","-","74612","2015-06-09 22:18:01","96495","",""
"6416","75784","660702899","1.8315223699638","-","75784","2015-06-11 23:14:03","96990","refrigerator",""
"19130","34673","","0.83354885000431","-","34673","2015-06-11 10:09:18","95180","refrigerator",""
"17751","35504","831944926","0.85173028370127","-","35504","2015-06-13 10:23:02","93555","refrigerator",""
"2214","71582","654561042","1.7291580845832","-","71582","2015-06-11 22:04:01","98620","refrigerator",""
"24268","12903","","0.31021538953764","-","12903","2015-06-10 03:35:01","95600","",""
"9115","51571","","1.2438937915445","-","51571","2015-06-11 15:59:02","95185","refrigerator",""
"16731","7574","791707172","0.18110103695535","-","7574","2015-06-13 02:06:02","95490","refrigerator",""
"23314","38857","","0.93246336864927","-","38857","2015-06-11 11:19:02","92945","refrigerator",""
"6475","48931","","1.1804968402766","-","48931","2015-06-11 15:15:01","95530","refrigerator",""
"21449","63903","","1.5307946639492","-","63903","2015-06-09 18:48:01","94920","",""
"12051","2894","784934747","0.068227284697879","-","2894","2015-06-13 00:48:01","95025","refrigerator",""
"21591","12433","798690908","0.29749663928327","-","12434","2015-06-13 03:27:01","95260","refrigerator",""
"23332","68005","762329499","1.6284627159026","-","68005","2015-06-12 19:56:01","94440","refrigerator",""
"18154","33697","","0.80980276619605","-","33697","2015-06-11 09:53:01","94795","",""
"14792","30334","","0.73075004794833","-","30334","2015-06-10 08:57:01","93725","",""
"5570","50243","737178926","1.2092864908524","-","50243","2015-06-12 15:00:01","95260","refrigerator",""
"25594","41137","","0.98575918638185","-","41138","2015-06-11 11:57:02","94785","refrigerator",""
"6531","51204","738501181","1.2313240746265","-","51204","2015-06-12 15:16:01","94115","refrigerator",""
"20992","65665","759030114","1.5734729648028","-","65665","2015-06-12 19:17:02","94365","refrigerator",""
"26911","69365","","1.6616293332326","-","69365","2015-06-09 20:25:02","205","",""
"4374","73742","657791873","1.7830052689934","-","73742","2015-06-11 22:40:02","97805","refrigerator",""
"6992","22534","","0.54567102758009","-","22534","2015-06-10 06:47:01","95100","",""
"9292","53965","742440754","1.2969836259397","-","53965","2015-06-12 16:02:02","94025","refrigerator",""
"23875","14710","685869698","0.35413267374932","-","14710","2015-06-12 04:05:02","95755","refrigerator",""
"1407","70772","","1.6985762173049","-","70772","2015-06-09 21:14:02","98680","",""
"17452","35204","715529292","0.84845925030252","-","35204","2015-06-12 10:18:02","94120","refrigerator",""
"23873","68546","763178508","1.6426128661856","-","68546","2015-06-12 20:05:02","93970","refrigerator",""
"25589","68043","","1.6287271492412","-","68043","2015-06-09 19:57:01","95310","",""
"15232","32984","712339330","0.79529321590586","-","32984","2015-06-12 09:41:02","93990","refrigerator",""
"21232","65905","759405322","1.5797264315945","-","65905","2015-06-12 19:21:02","94365","refrigerator",""
"26907","15542","","0.3734798074696","-","15542","2015-06-10 04:25:01","180","",""
"8571","53244","741408560","1.2797803922623","-","53244","2015-06-12 15:50:01","93815","refrigerator",""
"14309","56763","","1.3602442605382","-","56763","2015-06-09 16:49:01","94935","",""
"7769","50223","","1.2058618741172","-","50223","2015-06-09 15:00:02","94050","",""
"17668","6303","","0.1511952530239","-","6303","2015-06-10 01:45:01","95025","",""
"17133","32675","","0.78573274904799","-","32675","2015-06-10 09:36:01","94645","",""
"12595","55051","630409618","1.3266343431994","-","55051","2015-06-11 16:57:01","95255","refrigerator",""
"11138","53590","","1.2897363591281","-","53591","2015-06-10 15:56:11","94950","",""
"16790","34543","830638749","0.82996066659921","-","34543","2015-06-13 10:07:02","93205","refrigerator",""
"22315","79096","","1.9191688883834","-","79096","2015-06-05 17:33:01","95100","",""
"12689","55143","","1.3223146597796","-","55143","2015-06-09 16:22:02","95285","",""
"8876","51332","","1.2375362580841","-","51332","2015-06-11 15:55:01","95155","refrigerator",""
"13850","31603","826436295","0.75991976519839","-","31603","2015-06-13 09:18:02","93705","refrigerator",""
"11353","53806","","1.2944591592225","-","53806","2015-06-10 15:59:43","94685","",""
"23870","14713","801942181","0.35168452370036","-","14713","2015-06-13 04:05:01","95790","refrigerator",""
"4310","22063","812926944","0.53476391069528","-","22063","2015-06-13 06:39:02","96275","refrigerator",""
"24831","15674","803378272","0.37561937417905","-","15674","2015-06-13 04:21:01","95845","refrigerator",""
"16343","19841","","0.51366556027331","-","19841","2015-06-08 17:23:02","96150","",""
"16552","7395","791420583","0.17632455352649","-","7395","2015-06-13 02:03:02","95885","refrigerator",""
"18749","61203","","1.4659980626533","-","61203","2015-06-09 18:03:01","94950","",""
"23755","14590","685773885","0.35253579038405","-","14590","2015-06-12 04:03:01","95645","refrigerator",""
"18813","34356","","0.82563331651267","-","34356","2015-06-11 10:04:01","95080","",""
"18171","62844","755051048","1.5071551968098","-","62844","2015-06-12 18:30:01","94640","refrigerator",""
"13611","58284","748536412","1.3985779279716","-","58284","2015-06-12 17:14:01","93950","refrigerator",""
"21051","11894","797926783","0.28476122236189","-","11894","2015-06-13 03:18:02","95700","refrigerator",""
"12530","30283","824560922","0.7286635479066","-","30283","2015-06-13 08:56:03","93755","refrigerator",""
"23756","66212","646544057","1.5955416652442","-","66212","2015-06-11 20:03:01","95400","refrigerator",""
"2910","45363","","1.0930176218604","-","45363","2015-06-10 13:39:01","96290","",""
"6711","24463","700299931","0.59463656189273","-","24463","2015-06-12 07:19:01","94870","refrigerator",""
"9650","493","781508021","0.011115183555637","-","493","2015-06-13 00:08:01","95155","refrigerator",""
"14035","56491","632511888","1.3616721772334","-","56491","2015-06-11 17:21:01","95880","refrigerator",""
"20635","11470","681249880","0.27713570554271","-","11470","2015-06-12 03:11:02","96320","refrigerator",""
"5511","23263","698596311","0.56624289465819","-","23263","2015-06-12 06:59:01","94250","refrigerator",""
"15411","33163","712621380","0.79999404933321","-","33163","2015-06-12 09:44:01","93705","refrigerator",""
"21358","78136","","1.8953626879073","-","78139","2015-06-05 17:17:03","95315","",""
"12232","3075","785220604","0.072991568126498","-","3075","2015-06-13 00:51:03","95155","refrigerator",""
"12235","54691","629933646","1.318701476374","-","54691","2015-06-11 16:51:01","94990","refrigerator",""
"19615","10450","679707648","0.25143183836197","-","10450","2015-06-12 02:54:01","96275","refrigerator",""
"26728","15363","","0.36905827404783","-","15363","2015-06-10 04:16:01","95190","",""
"23309","65763","","1.5750000815","-","65763","2015-06-09 19:19:01","94715","",""
"152","15694","","0.37798252422632","-","15694","2015-06-10 04:53:02","121255","",""
"7113","22655","","0.54883689431007","-","22655","2015-06-10 06:49:01","94720","",""
"18513","34055","","0.81872843304123","-","34055","2015-06-10 09:59:01","94830","",""
"11274","2109","667688812","0.051117901022358","-","2109","2015-06-12 00:35:01","95800","refrigerator",""
"7674","77042","662539153","1.8621266039092","-","77042","2015-06-11 23:35:01","96925","refrigerator",""
"10310","1153","782459056","0.026965767205982","-","1153","2015-06-13 00:19:02","95710","refrigerator",""
"3890","21643","812255306","0.52356994380473","-","21643","2015-06-13 06:32:02","96100","refrigerator",""
"25714","41257","","0.98892655311186","-","41257","2015-06-11 11:59:02","95115","refrigerator",""
"22311","13154","799742490","0.31502300630046","-","13154","2015-06-13 03:39:02","96075","refrigerator",""
"7430","25183","817405914","0.60941341218827","-","25183","2015-06-13 07:31:01","94555","refrigerator",""
"14451","59124","749758699","1.418949378379","-","59124","2015-06-12 17:28:01","94470","refrigerator",""
"26156","68612","649986542","1.6529164163917","-","68612","2015-06-11 20:43:01","95800","refrigerator",""
"18116","8950","677587760","0.21610037098867","-","8951","2015-06-12 02:29:02","96295","refrigerator",""
"5392","76974","775603345","1.8496934869939","-","76974","2015-06-12 22:57:03","96475","refrigerator",""
"26370","15005","","0.35951562385698","-","15008","2015-06-10 04:10:05","95550","",""
"22431","67104","761101460","1.6079953988266","-","67104","2015-06-12 19:41:01","94540","refrigerator",""
"1111","43564","","1.0491661709833","-","43564","2015-06-10 13:09:01","97695","",""
"19232","61683","","1.4786729462401","-","61686","2015-06-09 18:11:04","95020","",""
"25975","16810","688939184","0.40529077477248","-","16810","2015-06-12 04:40:01","95710","refrigerator",""
"3927","73292","","1.7602085852042","-","73292","2015-06-09 21:56:01","96735","",""
"3170","20923","811193777","0.50587779345089","-","20923","2015-06-13 06:20:01","96640","refrigerator",""
"7011","78593","777912659","1.8881820544303","-","78593","2015-06-12 23:24:02","96005","refrigerator",""
"16915","7750","675857040","0.18725503707843","-","7750","2015-06-12 02:09:02","96465","refrigerator",""
"16073","60745","752019247","1.4566251791325","-","60746","2015-06-12 17:55:03","94445","refrigerator",""
"22353","37896","","0.90915578484978","-","37896","2015-06-11 11:03:01","93085","refrigerator",""
"472","18224","691190117","0.44280632552279","-","18224","2015-06-12 05:35:02","103330","refrigerator",""
"7855","50311","","1.2137862242757","-","50311","2015-06-11 15:38:01","94465","refrigerator",""
"6748","76113","","1.829115603249","-","76113","2015-06-09 22:43:02","95680","",""
"2670","45123","","1.0865755217315","-","45123","2015-06-10 13:35:02","96740","",""
"890","72472","768954993","1.7388876181111","-","72472","2015-06-12 21:42:02","100810","refrigerator",""
"15836","58292","635098113","1.4047759280955","-","58292","2015-06-11 17:51:01","95080","refrigerator",""
"17670","60123","","1.4407031954807","-","60124","2015-06-09 17:45:02","94935","",""
"20008","8643","","0.20693175413863","-","8643","2015-06-10 02:24:01","95505","",""
"21514","37057","","0.88872628444119","-","37057","2015-06-11 10:49:02","94950","refrigerator",""
"21531","12374","798595335","0.29590375591807","-","12374","2015-06-13 03:26:01","95810","refrigerator",""
"17872","35624","716093752","0.85786691715734","-","35625","2015-06-12 10:25:02","94285","refrigerator",""
"8211","52884","740940527","1.2719798421063","-","52884","2015-06-12 15:44:01","93830","refrigerator",""
"1767","71132","","1.7084271508352","-","71132","2015-06-09 21:20:01","98150","",""
"26907","15542","","0.37351519080364","-","15542","2015-06-10 04:37:02","180","",""
"20673","36216","","0.86980020072934","-","36216","2015-06-11 10:35:01","95030","refrigerator",""
"12472","30224","708496034","0.73123828129143","-","30224","2015-06-12 08:55:01","93440","refrigerator",""
"26913","42456","","1.0177116536876","-","42456","2015-06-11 12:47:02","0","refrigerator",""
"15143","18641","","0.48469964302733","-","18641","2015-06-08 17:03:01","96685","",""
"3770","75352","773282705","1.811016152887","-","75352","2015-06-12 22:30:01","97525","refrigerator",""
"18775","9610","678550132","0.2321399046428","-","9610","2015-06-12 02:40:01","96305","refrigerator",""
"25054","40596","","0.97324078613148","-","40596","2015-06-10 11:48:01","95140","",""
"14854","30396","","0.73231809797969","-","30396","2015-06-10 08:58:02","94680","",""
"6393","21935","","0.53139751062795","-","21935","2015-06-10 06:37:01","95130","",""
"19493","37244","718440183","0.89697410127281","-","37245","2015-06-12 10:52:02","94150","refrigerator",""
"26913","42456","","1.0177116536876","-","42456","2015-06-11 13:00:02","0","refrigerator",""
"1490","73072","769856601","1.7539144184116","-","73072","2015-06-12 21:52:02","99670","refrigerator",""
"13975","4810","671526662","0.11508206896831","-","4810","2015-06-12 01:20:02","96315","refrigerator",""
"10010","27763","820992491","0.66918969671713","-","27763","2015-06-13 08:14:01","94105","refrigerator",""
"24235","66691","647212184","1.6066771154669","-","66691","2015-06-11 20:11:01","95275","refrigerator",""
"26909","71582","767510309","1.7148095509629","-","71582","2015-06-12 21:05:01","185","refrigerator",""
"26069","68523","","1.641402232828","-","68523","2015-06-09 20:05:01","95135","",""
"10528","79893","","1.9199177883984","-","79893","2015-06-09 23:46:01","95370","",""
"26912","69368","651099820","1.6714710500961","-","69368","2015-06-11 21:07:02","230","refrigerator",""
"3508","72873","","1.7505550350111","-","72873","2015-06-09 21:49:03","96555","",""
"13970","31723","826623327","0.76303696526074","-","31723","2015-06-13 09:20:01","93745","refrigerator",""
"20756","11591","681346253","0.27874192224151","-","11591","2015-06-12 03:13:03","96485","refrigerator",""
"23636","66092","646353884","1.5923721151808","-","66092","2015-06-11 20:01:02","94980","refrigerator",""
"15956","6791","674414624","0.16321476993096","-","6791","2015-06-12 01:53:02","96110","refrigerator",""
"23392","68065","762423794","1.6300342992674","-","68065","2015-06-12 19:57:02","94210","refrigerator",""
"15814","31356","","0.75426651508533","-","31356","2015-06-10 09:14:01","93915","",""
"26913","42456","","1.0177116536876","-","42456","2015-06-11 13:05:01","0","refrigerator",""
"4713","20255","","0.49138419316102","-","20255","2015-06-10 06:09:02","96090","",""
"22072","66745","760535338","1.5985600319712","-","66745","2015-06-12 19:35:01","94340","refrigerator",""
"447","69812","","1.6752716335054","-","69812","2015-06-09 20:58:01","102220","",""
"24573","40115","","0.9621634025766","-","40115","2015-06-10 11:40:01","95200","",""
"5330","76912","775506545","1.8480801536283","-","76912","2015-06-12 22:56:02","97040","refrigerator",""
"24835","15670","687307681","0.37809905756198","-","15670","2015-06-12 04:21:02","95685","refrigerator",""
"19912","37664","719003392","0.90636091812722","-","37664","2015-06-12 10:59:01","93895","refrigerator",""
"26911","69365","","1.6616559332331","-","69365","2015-06-09 20:34:02","210","",""
"1315","43771","","1.0540496044143","-","43771","2015-06-11 13:49:01","101085","refrigerator",""
"4611","22363","697265675","0.54406562754798","-","22363","2015-06-12 06:44:01","95880","refrigerator",""
"6835","76203","661379141","1.8427930701892","-","76203","2015-06-11 23:21:02","96130","refrigerator",""
"4429","22182","813022882","0.53636287739392","-","22182","2015-06-13 06:41:01","95700","refrigerator",""
"13312","31064","709619006","0.74995448166576","-","31064","2015-06-12 09:09:01","93730","refrigerator",""
"17812","35564","715999644","0.8562984504593","-","35564","2015-06-12 10:24:01","93825","refrigerator",""
"11695","54151","629172095","1.3060089594535","-","54151","2015-06-11 16:42:01","95090","refrigerator",""
"1736","44192","","1.0641224879491","-","44192","2015-06-11 13:56:02","100230","refrigerator",""
"25229","67683","","1.6208104490829","-","67683","2015-06-09 19:51:01","95195","",""
"25556","68012","649124553","1.638549932771","-","68012","2015-06-11 20:33:01","95720","refrigerator",""
"19294","34836","","0.83598146671963","-","34836","2015-06-10 10:12:01","94175","",""
"22312","66985","760912478","1.6048456987636","-","66985","2015-06-12 19:39:02","94040","refrigerator",""
"1771","44224","","1.0655197379771","-","44224","2015-06-10 13:20:02","97330","",""
"9474","309","665006264","0.006408766794842","-","309","2015-06-12 00:05:01","95775","refrigerator",""
"16132","33884","713653060","0.81718871634377","-","33884","2015-06-12 09:56:01","94075","refrigerator",""
"8","44673","728943423","1.0720281047739","-","44673","2015-06-12 13:26:01","185","refrigerator",""
"7973","25725","702104109","0.62470619582746","-","25725","2015-06-12 07:40:02","95455","refrigerator",""
"5569","23322","814743534","0.56504041130081","-","23322","2015-06-13 07:00:01","94980","refrigerator",""
"14002","17500","","0.45718999247713","-","17500","2015-06-08 16:44:00","98025","",""
"2275","44731","","1.0773955882146","-","44731","2015-06-11 14:05:01","98665","refrigerator",""
"21834","78615","","1.9080758548282","-","78615","2015-06-05 17:25:00","95015","",""
"2331","20083","693971623","0.48916475978329","-","20083","2015-06-12 06:06:01","98360","refrigerator",""
"11871","2714","784744290","0.06505300130106","-","2714","2015-06-13 00:45:02","94995","refrigerator",""
"21073","36616","","0.87927310091879","-","36616","2015-06-11 10:41:41","94465","refrigerator",""
"19192","36944","717971395","0.88916096778322","-","36944","2015-06-12 10:47:01","93640","refrigerator",""
"9987","79352","","1.9056082881122","-","79352","2015-06-09 23:37:01","95615","",""
"6232","23984","699634524","0.58354644500426","-","23984","2015-06-12 07:11:02","94605","refrigerator",""
"9027","78392","","1.8833140876663","-","78392","2015-06-09 23:21:01","95400","",""
"13493","31245","709900744","0.754650115093","-","31245","2015-06-12 09:12:03","93695","refrigerator",""
"20516","62972","641860196","1.5174773136829","-","62972","2015-06-11 19:09:02","95115","refrigerator",""
"5124","8622","","0.22673945453479","-","8622","2015-06-08 14:16:01","100130","",""
"7072","24824","700775270","0.60255887871784","-","24824","2015-06-12 07:25:02","94970","refrigerator",""
"23669","66123","","1.5844909983565","-","66123","2015-06-09 19:25:01","94075","",""
"26014","41557","","0.9952585032385","-","41557","2015-06-11 12:04:02","95015","refrigerator",""
"17395","8230","676529019","0.19845468730243","-","8230","2015-06-12 02:17:01","96420","refrigerator",""
"12744","16242","","0.42610292518873","-","16242","2015-06-08 16:23:01","98975","",""
"26014","41556","","0.99695305327239","-","41556","2015-06-10 12:04:01","94830","",""
"4283","7781","","0.20498957076646","-","7781","2015-06-08 14:02:00","100755","",""
"17814","8649","677106166","0.20807380416148","-","8649","2015-06-12 02:24:01","96085","refrigerator",""
"22495","64951","644729950","1.5653065479728","-","64951","2015-06-11 19:42:01","95710","refrigerator",""
"6693","22235","","0.53932301078646","-","22235","2015-06-10 06:42:01","95585","",""
"16371","58827","635863321","1.4175293950173","-","58827","2015-06-11 18:00:01","96115","refrigerator",""
"8788","78153","","1.8769533708724","-","78153","2015-06-09 23:17:01","95175","",""
"25049","67503","","1.6160807156549","-","67503","2015-06-09 19:48:01","94975","",""
"14993","32745","712057381","0.79059406581188","-","32745","2015-06-12 09:37:02","93880","refrigerator",""
"7431","25183","701345444","0.6120617789079","-","25183","2015-06-12 07:31:02","94660","refrigerator",""
"8870","26623","819390956","0.64249744618328","-","26623","2015-06-13 07:55:02","94145","refrigerator",""
"19735","62191","640716767","1.4984201633017","-","62191","2015-06-11 18:56:01","95635","refrigerator",""
"2692","20444","694462238","0.4973416766135","-","20444","2015-06-12 06:12:01","97095","refrigerator",""
"26913","42456","","1.0177116536876","-","42456","2015-06-11 12:55:02","0","refrigerator",""
"10048","52502","","1.2593696251874","-","52502","2015-06-09 15:38:01","95475","",""
"5815","75183","659833023","1.8170244363405","-","75183","2015-06-11 23:04:02","96865","refrigerator",""
"26907","15542","","0.37349600746992","-","15542","2015-06-10 04:31:04","180","",""
"25765","14400","","0.3452065235708","-","14400","2015-06-10 04:00:01","95920","",""
"20511","38264","835916710","0.9179266850252","-","38264","2015-06-13 11:09:02","94545","refrigerator",""
"4431","49104","735562441","1.1823450736469","-","49104","2015-06-12 14:41:02","94055","refrigerator",""
"12532","30284","708589434","0.73279494798923","-","30284","2015-06-12 08:56:01","93430","refrigerator",""
"19054","34596","","0.83127583329218","-","34596","2015-06-10 10:08:02","94070","",""
